RUN_ID,SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
453,453,1484,1.05,0,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,107.1,535.5,282.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
454,454,1484,1.05,-0.1,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,107.1,535.5,282.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
455,455,1484,1.05,-0.2,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,107.1,535.5,282.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
456,456,1484,1.05,-0.3,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,107.1,535.5,282.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
457,457,1484,1.1,0,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,112.2,561,295.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
458,458,1484,1.1,-0.1,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,112.2,561,295.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
459,459,1484,1.1,-0.2,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,112.2,561,295.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
460,460,1484,1.1,-0.3,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,112.2,561,295.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
461,461,1484,1.15,0,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.06,1998,Turbo,0,0,0,0,0,0,1000,6500,117.3,586.5,309.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
462,462,1484,1.15,-0.1,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,117.3,586.5,309.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
463,463,1484,1.15,-0.2,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,117.3,586.5,309.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
464,464,1484,1.15,-0.3,1,5.4,1484,0.6372,2.618,1,1,3.09,1933,2.905,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.4, 1.61, 1.19, 1.0, 0.83, 0.64, 0.56]",8,0.05,1998,Turbo,0,0,0,0,0,0,1000,6500,117.3,586.5,309.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
465,465,1767,1,0,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.06,1598,,0,0,0,0,0,0,1000,6500,76,380,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
466,466,1767,1,-0.1,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,76,380,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
467,467,1767,1,-0.2,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,76,380,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
468,468,1767,1,-0.3,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,76,380,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
469,469,1767,1.05,0,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.06,1598,,0,0,0,0,0,0,1000,6500,79.8,399,200.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
470,470,1767,1.05,-0.1,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,79.8,399,200.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
471,471,1767,1.05,-0.2,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,79.8,399,200.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
472,472,1767,1.05,-0.3,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,79.8,399,200.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
473,473,1767,1.1,0,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.06,1598,,0,0,0,0,0,0,1000,6500,83.6,418,210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
474,474,1767,1.1,-0.1,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,83.6,418,210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
475,475,1767,1.1,-0.2,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,83.6,418,210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
476,476,1767,1.1,-0.3,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,83.6,418,210.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
477,477,1767,1.15,0,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.06,1598,,0,0,0,0,0,0,1000,6500,87.4,437,219.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
478,478,1767,1.15,-0.1,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,87.4,437,219.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
479,479,1767,1.15,-0.2,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,87.4,437,219.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
480,480,1767,1.15,-0.3,1,6.1,1767,0.6319,2.571075,1,0,3.94,1485,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.24, 1.53, 1.17, 0.92, 0.72]",6,0.05,1598,,0,0,0,0,0,0,1000,6500,87.4,437,219.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
481,481,2072,1,0,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.06,5461,,0,0,0,0,0,0,1000,6500,106,530,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
482,482,2072,1,-0.1,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,106,530,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
483,483,2072,1,-0.2,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,106,530,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
484,484,2072,1,-0.3,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,106,530,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
485,485,2072,1.05,0,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.06,5461,,0,0,0,0,0,0,1000,6500,111.3,556.5,299.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
486,486,2072,1.05,-0.1,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,111.3,556.5,299.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
487,487,2072,1.05,-0.2,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,111.3,556.5,299.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
488,488,2072,1.05,-0.3,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,111.3,556.5,299.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
489,489,2072,1.1,0,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.06,5461,,0,0,0,0,0,0,1000,6500,116.6,583,313.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
490,490,2072,1.1,-0.1,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,116.6,583,313.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
491,491,2072,1.1,-0.2,1,5.4,2072,0.678,2.653078,1,1,2.65,2045,2.955,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.38, 2.86, 1.92, 1.37, 1.0, 0.82, 0.73]",7,0.05,5461,,0,0,0,0,0,0,1000,6500,116.6,583,313.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
