RUN_ID,SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
318,318,2065,0.95,0.2,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.4,4973,,0,0,0,0,0,0,1000,6500,76,380,194.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
319,319,2065,1,0,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.2,4973,,0,0,0,0,0,0,1000,6500,80,400,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
320,320,2065,1,0.1,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.3,4973,,0,0,0,0,0,0,1000,6500,80,400,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
321,321,2065,1,0.2,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.4,4973,,0,0,0,0,0,0,1000,6500,80,400,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
322,322,2065,1.05,0,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.2,4973,,0,0,0,0,0,0,1000,6500,84,420,215.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
323,323,2065,1.05,0.1,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.3,4973,,0,0,0,0,0,0,1000,6500,84,420,215.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
324,324,2065,1.05,0.2,1,8.5,2065,0.676,2.78196,0,0,2.82,2080,2.945,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.19, 1.41, 1.0, 0.83]",5,1.4,4973,,0,0,0,0,0,0,1000,6500,84,420,215.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
325,325,2125,0.95,0,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.2,2295,,0,0,0,0,0,0,1000,6500,58.9,294.5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
326,326,2125,0.95,0.1,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.3,2295,,0,0,0,0,0,0,1000,6500,58.9,294.5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
327,327,2125,0.95,0.2,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.4,2295,,0,0,0,0,0,0,1000,6500,58.9,294.5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
328,328,2125,1,0,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.2,2295,,0,0,0,0,0,0,1000,6500,62,310,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
329,329,2125,1,0.1,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.3,2295,,0,0,0,0,0,0,1000,6500,62,310,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
330,330,2125,1,0.2,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.4,2295,,0,0,0,0,0,0,1000,6500,62,310,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
331,331,2125,1.05,0,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.2,2295,,0,0,0,0,0,0,1000,6500,65.1,325.5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
332,332,2125,1.05,0.1,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.3,2295,,0,0,0,0,0,0,1000,6500,65.1,325.5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
333,333,2125,1.05,0.2,1,9.5,2125,0.763,3.255408,1,1,3.69,1990,2.82,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.93, 2.41, 1.49, 1.0, 0.83]",5,1.4,2295,,0,0,0,0,0,0,1000,6500,65.1,325.5,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
334,334,2172,0.95,0,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.2,2996,,0,0,0,0,0,0,1000,6500,52.06,260.3,150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
335,335,2172,0.95,0.1,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.3,2996,,0,0,0,0,0,0,1000,6500,52.06,260.3,150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
336,336,2172,0.95,0.2,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.4,2996,,0,0,0,0,0,0,1000,6500,52.06,260.3,150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
337,337,2172,1,0,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.2,2996,,0,0,0,0,0,0,1000,6500,54.8,274,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
338,338,2172,1,0.1,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.3,2996,,0,0,0,0,0,0,1000,6500,54.8,274,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
339,339,2172,1,0.2,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.4,2996,,0,0,0,0,0,0,1000,6500,54.8,274,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
340,340,2172,1.05,0,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.2,2996,,0,0,0,0,0,0,1000,6500,57.54,287.7,165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
341,341,2172,1.05,0.1,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.3,2996,,0,0,0,0,0,0,1000,6500,57.54,287.7,165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
342,342,2172,1.05,0.2,1,10,2172,0.677,2.327,0,0,3.64,1295,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.4,2996,,0,0,0,0,0,0,1000,6500,57.54,287.7,165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
343,343,2177,0.95,0,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.2,1796,,0,0,0,0,0,0,1000,6500,31.35,156.75,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
344,344,2177,0.95,0.1,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.3,1796,,0,0,0,0,0,0,1000,6500,31.35,156.75,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
345,345,2177,0.95,0.2,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.4,1796,,0,0,0,0,0,0,1000,6500,31.35,156.75,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
346,346,2177,1,0,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.2,1796,,0,0,0,0,0,0,1000,6500,33,165,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
347,347,2177,1,0.1,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.3,1796,,0,0,0,0,0,0,1000,6500,33,165,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
348,348,2177,1,0.2,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.4,1796,,0,0,0,0,0,0,1000,6500,33,165,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
349,349,2177,1.05,0,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.2,1796,,0,0,0,0,0,0,1000,6500,34.65,173.25,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
350,350,2177,1.05,0.1,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.3,1796,,0,0,0,0,0,0,1000,6500,34.65,173.25,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
351,351,2177,1.05,0.2,1,10,2177,0.585,2.057792,0,0,4.05,1150,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.4,1796,,0,0,0,0,0,0,1000,6500,34.65,173.25,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
352,352,2256,0.95,0,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.2,1499,Turbo,0,0,0,0,0,0,1000,6500,47.5,237.5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
353,353,2256,0.95,0.1,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.3,1499,Turbo,0,0,0,0,0,0,1000,6500,47.5,237.5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
354,354,2256,0.95,0.2,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.4,1499,Turbo,0,0,0,0,0,0,1000,6500,47.5,237.5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
355,355,2256,1,0,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.2,1499,Turbo,0,0,0,0,0,0,1000,6500,50,250,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
356,356,2256,1,0.1,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.3,1499,Turbo,0,0,0,0,0,0,1000,6500,50,250,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
357,357,2256,1,0.2,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.4,1499,Turbo,0,0,0,0,0,0,1000,6500,50,250,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
358,358,2256,1.05,0,1,9.8,2256,0.7047,3.041425,1,1,3.09,1635,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.2,1499,Turbo,0,0,0,0,0,0,1000,6500,52.5,262.5,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
