RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
180,0.61,2.48126,1,1,3.8,2470,3.37,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.36, 2.47, 1.81, 1.18, 1.0, 0.83, 0.65, 0.56]",8,0.35,3982,Turbo,1.2,1,0,0,0,0,750,7000,109.8,549,305,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
181,0.61,2.48126,1,0,4,1765,2.738,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.35,3982,Turbo,1.2,0,1,0,0,0,750,6500,46,230,150,0,0,0,0,300,130,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
182,0.61,2.48126,1,0,4,2175,2.745,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.71, 2.84, 1.91, 1.38, 1.0, 0.81, 0.7, 0.58, 0.48]",9,0.35,5204,Turbo,0,1,0,0,0,0,750,6500,64,320,150,325,120,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
183,0.61,2.30776,1,1,3.8,2295,2.745,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[4.71, 2.84, 1.91, 1.38, 1.0, 0.81, 0.7, 0.58, 0.48]",9,0.6,3239,Supercharger,1,0,1,0,0,1,750,6500,64,320,150,0,0,0,0,325,60,10000,0.04,0,0,0,0,232,47,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
184,0.61,2.30776,1,1,3.8,2335,2.91,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[4.71, 2.84, 1.91, 1.38, 1.0, 0.81, 0.7, 0.58, 0.48]",9,0.6,3239,Supercharger,1,0,1,0,1,0,750,6500,64,320,150,0,0,0,0,264,80,10000,0.04,0,0,0,0,232,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
185,0.61,2.30776,1,0,4,1145,2.58,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 2.19, 1.52, 1.06, 0.84, 0.69]",6,0.6,3239,Supercharger,1,1,0,0,0,0,750,6500,34.4,172,66,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
186,0.61,2.27469,1,0,4,1140,2.58,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.96, 1.29, 0.97, 0.79, 0.67]",6,0.6,5935,NA,0,1,0,0,0,0,750,6500,34.4,172,74,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
187,0.61,2.30776,1,0,4,1291,2.65,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.96, 1.29, 0.97, 0.77, 0.64]",6,0.6,3239,Supercharger,1,1,0,0,0,0,750,6500,34.4,172,88,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
188,0.61,2.27469,1,0,4,1346,2.65,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.96, 1.29, 0.97, 0.77, 0.64]",6,0.6,5935,NA,0,1,0,0,0,0,750,6500,34.4,172,88,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
189,0.61,2.383125,1,0,4,1340,2.6,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 2.19, 1.52, 1.06, 0.84, 0.69]",6,0.6,5935,NA,0,1,0,0,0,0,750,6500,34.4,172,88,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
190,0.61,2.364375,1,0,4,1451,2.6,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.35,5935,NA,0,0,1,0,0,0,750,6500,29.4,147,77,0,0,0,0,170,32,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
191,0.61,2.4384,1,0,4,1485,2.66,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,5935,NA,0,1,0,0,0,0,750,6500,26.8,134,69,170,32,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
192,0.61,2.4384,1,0,4,1889,2.79,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,5935,NA,0,1,0,0,0,0,750,6500,79,395,88,395,120,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
193,0.61,2.53145,1,0,4,1955,2.79,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.35,5204,Turbo,0,0,1,0,0,0,750,6500,43.7,218.5,88,0,0,0,0,350,150,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
194,0.61,2.53145,1,0,4,1809,2.765,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.35,5204,Turbo,0,0,1,0,0,0,750,6500,53,265,132,0,0,0,0,264,44,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
195,0.62,2.60415,1,1,3.8,1871,2.765,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.35,5935,NA,0,0,1,0,0,0,750,6500,53,265,132,0,0,0,0,264,44,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
196,0.62,2.60415,1,1,3.8,2040,2.765,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.64, 2.83, 1.84, 1.39, 1.0, 0.77]",6,0.35,5935,NA,0,0,1,0,0,0,750,6500,53,265,132,0,0,0,0,304,67,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
197,0.61,2.4384,1,0,4,1920,2.815,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.35,5935,NA,0,0,1,0,0,0,750,6500,53,265,118,0,0,0,0,264,48,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
198,0.61,2.4384,1,0,4,1975,2.815,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.35,5935,NA,0,0,1,0,0,0,750,6500,53,265,132,0,0,0,0,250,48,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
199,0.62,2.46384,1,1,3.8,1985,2.815,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,999,Turbo,1.4,0,1,0,0,0,750,6500,53,265,132,0,0,0,0,264,48,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
200,0.62,2.46384,1,0,4,2275,3.273,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,999,Turbo,1.4,1,0,0,0,0,750,6500,53,265,118,55,54,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
201,0.65,2.604148,1,0,4,1650,2.68,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,1498,Turbo,0,0,1,0,0,0,750,6500,53,265,118,0,0,0,0,264,48,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
202,0.62,2.475845,1,0,4,1445,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.87, 2.22, 1.37, 0.93, 0.96, 0.77]",6,0.6,1595,NA,0,0,1,0,0,0,750,6500,29.4,147,77,0,0,0,0,170,32,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
203,0.62,2.475845,0,0,4,1830,2.9,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.6,1595,NA,0,1,0,0,0,0,750,7000,70,350,268,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
204,0.62,2.475845,0,0,4,1826,2.9,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.78, 3.1, 1.98, 1.37, 1.0, 0.87, 0.78]",7,0.6,1595,NA,0,1,0,0,0,0,750,7000,72,360,235,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
205,0.62,2.475845,1,0,4,1783,2.681,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[5.07, 2.97, 1.95, 1.47, 1.23, 1.0, 0.81, 0.67]",8,0.6,1595,NA,0,1,0,0,0,0,750,6500,52,260,118,55,10,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
206,0.62,2.51336,1,1,3.8,2028,2.874,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[5.5, 3.52, 2.2, 1.72, 1.32, 1.0, 0.82, 0.64]",8,0.6,1197,Turbo,0,1,0,0,0,0,750,7000,110,550,294,55,10,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
207,0.62,2.51336,1,0,4,1180,2.557,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 2.19, 1.52, 1.06, 0.84, 0.69]",6,0.6,1390,Turbo,0,1,0,0,0,0,750,6500,41,205,74,55,21,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
208,0.62,2.51336,1,1,3.8,1475,2.563,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,1595,NA,0,1,0,0,0,0,750,6500,46,230,100,55,21,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
209,0.62,2.508065,1,0,4,1575,2.636,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.6,1390,Turbo,0,1,0,0,0,0,750,6500,48,240,96,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
210,0.62,2.508065,1,0,4,1667,2.795,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,1595,NA,0,1,0,0,0,0,750,6500,46,230,100,50,21,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
211,0.62,2.508065,1,1,3.8,2434,2.964,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.6,1390,Turbo,0,0,1,0,1,0,750,6500,80,400,200,0,0,0,0,264,80,10000,0.04,0,0,0,0,53,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
212,0.62,2.526337,1,1,3.8,1845,2.57,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.78, 0.65]",6,0.6,1395,Turbo,0,0,0,0,1,0,750,6500,54,270,96,0,0,0,0,0,0,0,0,0,0,0,0,166,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
213,0.62,2.526337,1,0,4,1495,2.57,0.4,1,0.5,1,0,0,1,0,4,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.6,1395,Turbo,0,0,0,0,1,0,750,6500,48,240,96,0,0,0,0,0,0,0,0,0,0,0,0,166,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
214,0.62,2.526337,1,0,4,1420,2.57,0.4,1,0.5,1,0,0,1,0,4,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.6,1395,Turbo,0,0,0,0,1,0,750,6500,48,240,96,0,0,0,0,0,0,0,0,0,0,0,0,166,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
215,0.62,2.543136,1,0,4,1854,2.815,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.64, 2.83, 1.84, 1.39, 1.0, 0.77]",6,0.6,999,Turbo,0,0,1,0,0,0,750,6500,53,265,118,0,0,0,0,264,44,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
216,0.62,2.543136,1,0,4,1855,2.815,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[5.23, 3.09, 1.94, 1.4, 1.0, 0.78]",6,0.6,999,Turbo,0,0,1,0,0,0,750,6500,53,265,132,0,0,0,0,250,48,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
217,0.62,2.543136,1,1,3.8,1919,2.815,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.64, 2.83, 1.84, 1.39, 1.0, 0.77]",6,0.6,999,Turbo,0,0,1,0,0,0,750,6500,53,265,118,0,0,0,0,264,44,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
218,0.62,2.530448,1,0,4,1580,2.68,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.6,999,Turbo,0,1,0,0,0,0,750,6500,53,265,118,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
219,0.62,2.530448,1,1,3.8,1648,2.68,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.6,999,Turbo,0,1,0,0,0,0,750,6500,53,265,118,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
220,0.62,2.525117,1,0,4,1225,2.58,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.96, 1.29, 0.97, 0.79, 0.67]",6,0.6,1395,Turbo,0,1,0,0,0,0,750,6500,40,200,88,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
221,0.62,2.525117,1,0,4,1235,2.58,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.96, 1.29, 0.97, 0.79, 0.67]",6,0.6,1197,Turbo,0,1,0,0,0,0,750,6500,40,200,85,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
222,0.62,2.543688,1,0,4,1662,2.795,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[4.64, 2.83, 1.84, 1.39, 1.0, 0.77]",6,0.6,1798,Turbo,0.8,1,0,0,0,0,750,6500,63.8,319,131,205,30,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
