RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit,Actual_0_to_100,SL_time_0_to_100,error,pct_error,pass_fail,group
4606,0.6532,2.780288,1,1,3.76,1786,2.737,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.92, 2.04, 1.37, 1.05, 0.85, 0.74]",6,0.6,1998,,0.0,0,0,0,0,0,1000,6500,93.2,466,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.5,6.63,0.1299999999999999,1.9999999999999982,PASS,G2_5to7s
4607,0.6706,2.51289,1,0,4.53,1372,2.612,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.54, 1.92, 1.32, 1.03, 0.82, 0.56]",6,0.6,1598,Turbo,0.0,0,0,0,0,0,1000,6500,64.0,320,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,7.0,7.675,0.6749999999999998,9.64285714285714,PASS,G2_5to7s
4610,0.576,1.8725,0,0,3.44,700,2.29,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.95, 2.19, 1.39, 1.0, 0.85]",5,0.6,1998,,0.0,0,0,0,0,0,1000,6500,39.2,196,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.9,5.87,-0.03000000000000025,-0.5084745762711906,PASS,G2_5to7s
4611,0.576,1.8725,0,0,3.44,700,2.29,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.95, 2.19, 1.39, 1.0, 0.85]",5,0.8,2962,,0.0,0,0,0,0,0,1000,6500,59.0,295,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.9,5.405,-0.4950000000000001,-8.389830508474578,PASS,G2_5to7s
4618,0.6038,2.349884,1,0,3.23,1254,2.469,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.5, 2.27, 1.53, 1.12, 1.18, 0.95, 0.8]",7,0.35,1390,Twincharger,0.0,0,0,0,0,0,1000,6300,60.0,300,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,7.0,7.365,0.3650000000000002,5.214285714285717,PASS,G2_5to7s
4619,0.6541,2.6775,1,0,4.36,1522,2.669,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.23, 2.05, 1.41, 1.03, 1.19, 0.97]",6,0.2,1798,Turbo,0.0,0,0,0,0,0,1000,6500,92.0,460,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.7,5.97,0.2699999999999996,4.73684210526315,PASS,G2_5to7s
4629,0.6212,2.38326,1,0,3.5,1295,2.495,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.51, 1.55, 1.14, 0.85, 0.67]",6,0.2,1998,Turbo,0.0,0,0,0,0,0,1000,6500,92.0,460,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.4,5.93,0.5299999999999994,9.814814814814802,PASS,G2_5to7s
4638,0.6372,2.613351,1,0,4.06,1434,2.578,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.46, 2.15, 1.46, 1.08, 1.09, 0.92]",6,0.2,1984,Turbo,0.0,0,0,0,0,0,1000,6500,82.0,410,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.7,6.04,0.33999999999999986,5.964912280701752,PASS,G2_5to7s
4642,0.6253,2.280875,0,0,3.73,1305,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.63, 2.19, 1.54, 1.21, 1.0, 0.76]",6,0.6,1998,Supercharger,0.0,0,0,0,0,0,1000,7400,51.0,255,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.8,6.1850000000000005,-0.6149999999999993,-9.044117647058814,PASS,G2_5to7s
4643,0.6372,2.570054,1,0,4.24,1432,2.578,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.36, 2.09, 1.47, 1.09, 1.11, 0.91]",6,0.6,1984,,0.0,0,0,0,0,0,1000,6500,104.0,520,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,6.1,6.62,0.5200000000000005,8.524590163934434,PASS,G2_5to7s
4650,0.6452,2.674584,1,0,4.0,1441,2.64,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.39, 2.05, 1.43, 1.09, 0.87, 0.7]",6,0.1,2522,Turbo,1.6,0,0,0,0,0,1000,6500,113.6,568,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.4,5.83,0.4299999999999997,7.9629629629629575,PASS,G2_5to7s
