SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
152,1368,1.05,0.1,1.0,9.8,1368,0.664,3.063085,1,0,4.1,1395.0,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.7,999,Turbo,0.0,0,0,0,0,0,1000,6000,56.7,283.5,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
153,1368,1.05,0.2,1.0,9.8,1368,0.664,3.063085,1,0,4.1,1395.0,2.57,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.1, 2.3, 1.3, 0.9, 0.7, 0.6]",6,0.8,999,Turbo,0.0,0,0,0,0,0,1000,6000,56.7,283.5,115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
154,1375,0.95,0.0,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0.0,0,0,0,0,0,1000,6500,55.099999999999994,275.5,128.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
155,1375,0.95,0.1,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0.0,0,0,0,0,0,1000,6500,55.099999999999994,275.5,128.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
156,1375,0.95,0.2,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0.0,0,0,0,0,0,1000,6500,55.099999999999994,275.5,128.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
157,1375,1.0,0.0,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0.0,0,0,0,0,0,1000,6500,58.0,290.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
158,1375,1.0,0.1,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0.0,0,0,0,0,0,1000,6500,58.0,290.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
159,1375,1.0,0.2,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0.0,0,0,0,0,0,1000,6500,58.0,290.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
160,1375,1.05,0.0,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0.0,0,0,0,0,0,1000,6500,60.900000000000006,304.5,141.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
161,1375,1.05,0.1,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0.0,0,0,0,0,0,1000,6500,60.900000000000006,304.5,141.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
162,1375,1.05,0.2,1.0,9.4,1375,0.704,3.0189,0,0,3.55,1521.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0.0,0,0,0,0,0,1000,6500,60.900000000000006,304.5,141.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
163,1380,0.95,0.0,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0.0,0,0,0,0,0,1000,6500,54.34,271.7,117.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
164,1380,0.95,0.1,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0.0,0,0,0,0,0,1000,6500,54.34,271.7,117.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
165,1380,0.95,0.2,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0.0,0,0,0,0,0,1000,6500,54.34,271.7,117.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
166,1380,1.0,0.0,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0.0,0,0,0,0,0,1000,6500,57.2,286.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
167,1380,1.0,0.1,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0.0,0,0,0,0,0,1000,6500,57.2,286.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
168,1380,1.0,0.2,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0.0,0,0,0,0,0,1000,6500,57.2,286.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
169,1380,1.05,0.0,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.2,2464,,0.0,0,0,0,0,0,1000,6500,60.06,300.3,130.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
170,1380,1.05,0.1,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.3,2464,,0.0,0,0,0,0,0,1000,6500,60.06,300.3,130.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
171,1380,1.05,0.2,1.0,9.4,1380,0.704,3.10068,0,0,3.07,1570.0,2.373,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.83, 2.33, 1.44, 1.0, 0.79]",5,1.4,2464,,0.0,0,0,0,0,0,1000,6500,60.06,300.3,130.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
172,1382,0.95,0.0,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.2,3604,,0.0,0,0,0,0,0,1000,6500,59.849999999999994,299.25,138.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
173,1382,0.95,0.1,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.3,3604,,0.0,0,0,0,0,0,1000,6500,59.849999999999994,299.25,138.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
174,1382,0.95,0.2,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.4,3604,,0.0,0,0,0,0,0,1000,6500,59.849999999999994,299.25,138.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
175,1382,1.0,0.0,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.2,3604,,0.0,0,0,0,0,0,1000,6500,63.0,315.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
176,1382,1.0,0.1,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.3,3604,,0.0,0,0,0,0,0,1000,6500,63.0,315.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
177,1382,1.0,0.2,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.4,3604,,0.0,0,0,0,0,0,1000,6500,63.0,315.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
178,1382,1.05,0.0,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.2,3604,,0.0,0,0,0,0,0,1000,6500,66.15,330.75,153.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
179,1382,1.05,0.1,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.3,3604,,0.0,0,0,0,0,0,1000,6500,66.15,330.75,153.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
180,1382,1.05,0.2,1.0,9.6,1382,0.814,3.3714,0,0,3.21,1805.0,2.424,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.46, 2.61, 1.72, 1.25, 1.0, 0.84]",6,1.4,3604,,0.0,0,0,0,0,0,1000,6500,66.15,330.75,153.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
181,1396,0.95,0.0,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0.0,0,0,0,0,0,1000,6500,77.89999999999999,389.5,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
182,1396,0.95,0.1,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0.0,0,0,0,0,0,1000,6500,77.89999999999999,389.5,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
183,1396,0.95,0.2,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.4,4700,,0.0,0,0,0,0,0,1000,6500,77.89999999999999,389.5,161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
184,1396,1.0,0.0,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0.0,0,0,0,0,0,1000,6500,82.0,410.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
185,1396,1.0,0.1,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0.0,0,0,0,0,0,1000,6500,82.0,410.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
186,1396,1.0,0.2,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.4,4700,,0.0,0,0,0,0,0,1000,6500,82.0,410.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
187,1396,1.05,0.0,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0.0,0,0,0,0,0,1000,6500,86.10000000000001,430.5,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
188,1396,1.05,0.1,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0.0,0,0,0,0,0,1000,6500,86.10000000000001,430.5,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
189,1396,1.05,0.2,1.0,9.5,1396,0.75,3.467574,1,1,2.5,2305.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.4,4700,,0.0,0,0,0,0,0,1000,6500,86.10000000000001,430.5,178.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
190,1397,0.95,0.0,1.0,7.4,1397,0.75,3.467574,1,1,2.5,2355.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.2,4700,,0.0,0,0,0,0,0,1000,6500,95.0,475.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
191,1397,0.95,0.1,1.0,7.4,1397,0.75,3.467574,1,1,2.5,2355.0,2.78,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.0, 1.67, 1.0, 0.75, 0.67]",5,1.3,4700,,0.0,0,0,0,0,0,1000,6500,95.0,475.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
